province_state,country_region,date,latitude,longitude,location_geom,confirmed,deaths,recovered,active,fips,admin2,combined_key
Perlis,Malaysia,2022-12-24,6.4449,100.2048,POINT(100.2048 6.4449),18947,196,,,,,"Perlis, Malaysia"
Perlis,Malaysia,2022-02-03,6.4449,100.2048,POINT(100.2048 6.4449),7714,138,,,,,"Perlis, Malaysia"
Perlis,Malaysia,2022-12-16,6.4449,100.2048,POINT(100.2048 6.4449),18914,195,,,,,"Perlis, Malaysia"
Perlis,Malaysia,2023-03-08,6.4449,100.2048,POINT(100.2048 6.4449),19014,198,,,,,"Perlis, Malaysia"
Perlis,Malaysia,2022-09-11,6.4449,100.2048,POINT(100.2048 6.4449),18318,192,,,,,"Perlis, Malaysia"
Perlis,Malaysia,2022-05-03,6.4449,100.2048,POINT(100.2048 6.4449),17276,182,,,,,"Perlis, Malaysia"
Perlis,Malaysia,2023-01-26,6.4449,100.2048,POINT(100.2048 6.4449),18989,197,,,,,"Perlis, Malaysia"
Perlis,Malaysia,2023-02-08,6.4449,100.2048,POINT(100.2048 6.4449),18996,198,,,,,"Perlis, Malaysia"
Perlis,Malaysia,2021-10-26,6.4449,100.2048,POINT(100.2048 6.4449),5215,108,,,,,"Perlis, Malaysia"
Perlis,Malaysia,2022-06-28,6.4449,100.2048,POINT(100.2048 6.4449),17578,188,,,,,"Perlis, Malaysia"
Perlis,Malaysia,2023-01-11,6.4449,100.2048,POINT(100.2048 6.4449),18976,197,,,,,"Perlis, Malaysia"
Perlis,Malaysia,2021-11-08,6.4449,100.2048,POINT(100.2048 6.4449),5692,118,,,,,"Perlis, Malaysia"
Perlis,Malaysia,2022-02-21,6.4449,100.2048,POINT(100.2048 6.4449),10232,139,,,,,"Perlis, Malaysia"
Perlis,Malaysia,2022-12-14,6.4449,100.2048,POINT(100.2048 6.4449),18906,195,,,,,"Perlis, Malaysia"
Perlis,Malaysia,2022-05-31,6.4449,100.2048,POINT(100.2048 6.4449),17427,187,,,,,"Perlis, Malaysia"
Perlis,Malaysia,2022-03-31,6.4449,100.2048,POINT(100.2048 6.4449),16721,174,,,,,"Perlis, Malaysia"
Perlis,Malaysia,2022-10-26,6.4449,100.2048,POINT(100.2048 6.4449),18577,192,,,,,"Perlis, Malaysia"
Perlis,Malaysia,2022-09-26,6.4449,100.2048,POINT(100.2048 6.4449),18445,192,,,,,"Perlis, Malaysia"
Perlis,Malaysia,2022-11-04,6.4449,100.2048,POINT(100.2048 6.4449),18622,192,,,,,"Perlis, Malaysia"
Perlis,Malaysia,2022-10-11,6.4449,100.2048,POINT(100.2048 6.4449),18499,192,,,,,"Perlis, Malaysia"
Perlis,Malaysia,2022-09-23,6.4449,100.2048,POINT(100.2048 6.4449),18421,192,,,,,"Perlis, Malaysia"
Perlis,Malaysia,2021-09-26,6.4449,100.2048,POINT(100.2048 6.4449),3646,59,,,,,"Perlis, Malaysia"
Perlis,Malaysia,2021-11-05,6.4449,100.2048,POINT(100.2048 6.4449),5618,118,,,,,"Perlis, Malaysia"
Perlis,Malaysia,2022-07-07,6.4449,100.2048,POINT(100.2048 6.4449),17648,188,,,,,"Perlis, Malaysia"
Perlis,Malaysia,2022-02-08,6.4449,100.2048,POINT(100.2048 6.4449),8129,138,,,,,"Perlis, Malaysia"
Perlis,Malaysia,2023-01-14,6.4449,100.2048,POINT(100.2048 6.4449),18980,197,,,,,"Perlis, Malaysia"
Perlis,Malaysia,2022-05-06,6.4449,100.2048,POINT(100.2048 6.4449),17299,182,,,,,"Perlis, Malaysia"
Perlis,Malaysia,2022-01-15,6.4449,100.2048,POINT(100.2048 6.4449),7402,137,,,,,"Perlis, Malaysia"
Perlis,Malaysia,2022-04-24,6.4449,100.2048,POINT(100.2048 6.4449),17226,182,,,,,"Perlis, Malaysia"
Perlis,Malaysia,2023-03-02,6.4449,100.2048,POINT(100.2048 6.4449),19012,198,,,,,"Perlis, Malaysia"
Perlis,Malaysia,2022-03-18,6.4449,100.2048,POINT(100.2048 6.4449),15697,169,,,,,"Perlis, Malaysia"
Perlis,Malaysia,2023-01-29,6.4449,100.2048,POINT(100.2048 6.4449),18990,198,,,,,"Perlis, Malaysia"
Perlis,Malaysia,2022-02-24,6.4449,100.2048,POINT(100.2048 6.4449),11097,140,,,,,"Perlis, Malaysia"
Perlis,Malaysia,2022-06-15,6.4449,100.2048,POINT(100.2048 6.4449),17499,188,,,,,"Perlis, Malaysia"
Perlis,Malaysia,2022-12-11,6.4449,100.2048,POINT(100.2048 6.4449),18885,195,,,,,"Perlis, Malaysia"
Perlis,Malaysia,2022-02-07,6.4449,100.2048,POINT(100.2048 6.4449),7996,138,,,,,"Perlis, Malaysia"
Perlis,Malaysia,2021-11-21,6.4449,100.2048,POINT(100.2048 6.4449),6039,122,,,,,"Perlis, Malaysia"
Perlis,Malaysia,2022-07-23,6.4449,100.2048,POINT(100.2048 6.4449),17822,188,,,,,"Perlis, Malaysia"
Perlis,Malaysia,2022-11-03,6.4449,100.2048,POINT(100.2048 6.4449),18617,192,,,,,"Perlis, Malaysia"
Perlis,Malaysia,2022-11-20,6.4449,100.2048,POINT(100.2048 6.4449),18729,193,,,,,"Perlis, Malaysia"
Perlis,Malaysia,2022-03-15,6.4449,100.2048,POINT(100.2048 6.4449),15239,167,,,,,"Perlis, Malaysia"
Perlis,Malaysia,2021-10-13,6.4449,100.2048,POINT(100.2048 6.4449),4748,94,,,,,"Perlis, Malaysia"
Perlis,Malaysia,2022-11-19,6.4449,100.2048,POINT(100.2048 6.4449),18726,193,,,,,"Perlis, Malaysia"
Perlis,Malaysia,2023-03-03,6.4449,100.2048,POINT(100.2048 6.4449),19012,198,,,,,"Perlis, Malaysia"
Perlis,Malaysia,2021-09-23,6.4449,100.2048,POINT(100.2048 6.4449),3484,56,,,,,"Perlis, Malaysia"
Perlis,Malaysia,2022-04-27,6.4449,100.2048,POINT(100.2048 6.4449),17255,182,,,,,"Perlis, Malaysia"
Perlis,Malaysia,2022-04-12,6.4449,100.2048,POINT(100.2048 6.4449),17088,181,,,,,"Perlis, Malaysia"
Perlis,Malaysia,2022-09-22,6.4449,100.2048,POINT(100.2048 6.4449),18415,192,,,,,"Perlis, Malaysia"
Perlis,Malaysia,2023-01-15,6.4449,100.2048,POINT(100.2048 6.4449),18980,197,,,,,"Perlis, Malaysia"
Perlis,Malaysia,2022-11-08,6.4449,100.2048,POINT(100.2048 6.4449),18639,193,,,,,"Perlis, Malaysia"
Perlis,Malaysia,2022-03-03,6.4449,100.2048,POINT(100.2048 6.4449),12877,146,,,,,"Perlis, Malaysia"
Perlis,Malaysia,2022-08-01,6.4449,100.2048,POINT(100.2048 6.4449),17896,188,,,,,"Perlis, Malaysia"
Perlis,Malaysia,2021-12-12,6.4449,100.2048,POINT(100.2048 6.4449),6765,130,,,,,"Perlis, Malaysia"
Perlis,Malaysia,2022-04-01,6.4449,100.2048,POINT(100.2048 6.4449),16753,176,,,,,"Perlis, Malaysia"
Perlis,Malaysia,2023-02-06,6.4449,100.2048,POINT(100.2048 6.4449),18996,198,,,,,"Perlis, Malaysia"
Perlis,Malaysia,2022-08-08,6.4449,100.2048,POINT(100.2048 6.4449),17990,188,,,,,"Perlis, Malaysia"
Perlis,Malaysia,2022-03-04,6.4449,100.2048,POINT(100.2048 6.4449),13147,147,,,,,"Perlis, Malaysia"
Perlis,Malaysia,2021-12-06,6.4449,100.2048,POINT(100.2048 6.4449),6565,127,,,,,"Perlis, Malaysia"
Perlis,Malaysia,2023-02-23,6.4449,100.2048,POINT(100.2048 6.4449),19007,198,,,,,"Perlis, Malaysia"
Perlis,Malaysia,2022-11-24,6.4449,100.2048,POINT(100.2048 6.4449),18754,193,,,,,"Perlis, Malaysia"
Perlis,Malaysia,2022-01-03,6.4449,100.2048,POINT(100.2048 6.4449),7216,136,,,,,"Perlis, Malaysia"
Perlis,Malaysia,2022-11-16,6.4449,100.2048,POINT(100.2048 6.4449),18707,193,,,,,"Perlis, Malaysia"
Perlis,Malaysia,2022-06-01,6.4449,100.2048,POINT(100.2048 6.4449),17432,187,,,,,"Perlis, Malaysia"
Perlis,Malaysia,2023-01-18,6.4449,100.2048,POINT(100.2048 6.4449),18984,197,,,,,"Perlis, Malaysia"
Perlis,Malaysia,2022-04-28,6.4449,100.2048,POINT(100.2048 6.4449),17260,182,,,,,"Perlis, Malaysia"
Perlis,Malaysia,2022-03-11,6.4449,100.2048,POINT(100.2048 6.4449),14620,159,,,,,"Perlis, Malaysia"
Perlis,Malaysia,2022-02-28,6.4449,100.2048,POINT(100.2048 6.4449),12093,142,,,,,"Perlis, Malaysia"
Perlis,Malaysia,2022-01-11,6.4449,100.2048,POINT(100.2048 6.4449),7363,137,,,,,"Perlis, Malaysia"
Perlis,Malaysia,2021-12-03,6.4449,100.2048,POINT(100.2048 6.4449),6470,126,,,,,"Perlis, Malaysia"
Perlis,Malaysia,2021-11-18,6.4449,100.2048,POINT(100.2048 6.4449),5992,121,,,,,"Perlis, Malaysia"
Perlis,Malaysia,2021-10-01,6.4449,100.2048,POINT(100.2048 6.4449),3973,73,,,,,"Perlis, Malaysia"
Perlis,Malaysia,2022-09-01,6.4449,100.2048,POINT(100.2048 6.4449),18225,192,,,,,"Perlis, Malaysia"
Perlis,Malaysia,2022-11-06,6.4449,100.2048,POINT(100.2048 6.4449),18632,192,,,,,"Perlis, Malaysia"
Perlis,Malaysia,2022-06-03,6.4449,100.2048,POINT(100.2048 6.4449),17441,187,,,,,"Perlis, Malaysia"
Perlis,Malaysia,2022-06-11,6.4449,100.2048,POINT(100.2048 6.4449),17476,187,,,,,"Perlis, Malaysia"
Perlis,Malaysia,2022-07-28,6.4449,100.2048,POINT(100.2048 6.4449),17866,188,,,,,"Perlis, Malaysia"
Perlis,Malaysia,2021-11-26,6.4449,100.2048,POINT(100.2048 6.4449),6202,123,,,,,"Perlis, Malaysia"
Perlis,Malaysia,2022-02-18,6.4449,100.2048,POINT(100.2048 6.4449),9709,139,,,,,"Perlis, Malaysia"
Perlis,Malaysia,2022-11-22,6.4449,100.2048,POINT(100.2048 6.4449),18736,193,,,,,"Perlis, Malaysia"
Perlis,Malaysia,2022-01-01,6.4449,100.2048,POINT(100.2048 6.4449),7191,136,,,,,"Perlis, Malaysia"
Perlis,Malaysia,2022-05-08,6.4449,100.2048,POINT(100.2048 6.4449),17308,182,,,,,"Perlis, Malaysia"
Perlis,Malaysia,2022-03-13,6.4449,100.2048,POINT(100.2048 6.4449),14900,163,,,,,"Perlis, Malaysia"
Perlis,Malaysia,2021-12-05,6.4449,100.2048,POINT(100.2048 6.4449),6531,127,,,,,"Perlis, Malaysia"
Perlis,Malaysia,2022-08-07,6.4449,100.2048,POINT(100.2048 6.4449),17986,188,,,,,"Perlis, Malaysia"
Perlis,Malaysia,2023-02-22,6.4449,100.2048,POINT(100.2048 6.4449),19007,198,,,,,"Perlis, Malaysia"
Perlis,Malaysia,2022-08-15,6.4449,100.2048,POINT(100.2048 6.4449),18068,189,,,,,"Perlis, Malaysia"
Perlis,Malaysia,2021-12-13,6.4449,100.2048,POINT(100.2048 6.4449),6789,131,,,,,"Perlis, Malaysia"
Perlis,Malaysia,2022-11-30,6.4449,100.2048,POINT(100.2048 6.4449),18797,193,,,,,"Perlis, Malaysia"
Perlis,Malaysia,2023-02-07,6.4449,100.2048,POINT(100.2048 6.4449),18996,198,,,,,"Perlis, Malaysia"
Perlis,Malaysia,2022-03-05,6.4449,100.2048,POINT(100.2048 6.4449),13375,151,,,,,"Perlis, Malaysia"
Perlis,Malaysia,2022-10-05,6.4449,100.2048,POINT(100.2048 6.4449),18479,192,,,,,"Perlis, Malaysia"
Perlis,Malaysia,2022-09-17,6.4449,100.2048,POINT(100.2048 6.4449),18383,192,,,,,"Perlis, Malaysia"
Perlis,Malaysia,2022-04-30,6.4449,100.2048,POINT(100.2048 6.4449),17273,182,,,,,"Perlis, Malaysia"
Perlis,Malaysia,2021-10-08,6.4449,100.2048,POINT(100.2048 6.4449),4516,86,,,,,"Perlis, Malaysia"
Perlis,Malaysia,2021-11-03,6.4449,100.2048,POINT(100.2048 6.4449),5558,118,,,,,"Perlis, Malaysia"
Perlis,Malaysia,2021-10-25,6.4449,100.2048,POINT(100.2048 6.4449),5192,108,,,,,"Perlis, Malaysia"
Perlis,Malaysia,2022-06-27,6.4449,100.2048,POINT(100.2048 6.4449),17570,188,,,,,"Perlis, Malaysia"
Perlis,Malaysia,2022-01-17,6.4449,100.2048,POINT(100.2048 6.4449),7413,137,,,,,"Perlis, Malaysia"
Perlis,Malaysia,2023-01-20,6.4449,100.2048,POINT(100.2048 6.4449),18985,197,,,,,"Perlis, Malaysia"
Perlis,Malaysia,2022-07-05,6.4449,100.2048,POINT(100.2048 6.4449),17630,188,,,,,"Perlis, Malaysia"
Perlis,Malaysia,2022-03-29,6.4449,100.2048,POINT(100.2048 6.4449),16640,174,,,,,"Perlis, Malaysia"
Perlis,Malaysia,2022-05-02,6.4449,100.2048,POINT(100.2048 6.4449),17275,182,,,,,"Perlis, Malaysia"
Perlis,Malaysia,2022-05-10,6.4449,100.2048,POINT(100.2048 6.4449),17329,183,,,,,"Perlis, Malaysia"
Perlis,Malaysia,2022-08-29,6.4449,100.2048,POINT(100.2048 6.4449),18194,191,,,,,"Perlis, Malaysia"
Perlis,Malaysia,2021-12-27,6.4449,100.2048,POINT(100.2048 6.4449),7107,135,,,,,"Perlis, Malaysia"
Perlis,Malaysia,2022-02-12,6.4449,100.2048,POINT(100.2048 6.4449),8653,139,,,,,"Perlis, Malaysia"
Perlis,Malaysia,2022-03-19,6.4449,100.2048,POINT(100.2048 6.4449),15820,169,,,,,"Perlis, Malaysia"
Perlis,Malaysia,2021-10-17,6.4449,100.2048,POINT(100.2048 6.4449),4965,101,,,,,"Perlis, Malaysia"
Perlis,Malaysia,2022-06-19,6.4449,100.2048,POINT(100.2048 6.4449),17511,188,,,,,"Perlis, Malaysia"
Perlis,Malaysia,2022-12-23,6.4449,100.2048,POINT(100.2048 6.4449),18941,196,,,,,"Perlis, Malaysia"
Perlis,Malaysia,2022-12-15,6.4449,100.2048,POINT(100.2048 6.4449),18907,195,,,,,"Perlis, Malaysia"
Perlis,Malaysia,2022-02-20,6.4449,100.2048,POINT(100.2048 6.4449),10013,139,,,,,"Perlis, Malaysia"
Perlis,Malaysia,2022-02-02,6.4449,100.2048,POINT(100.2048 6.4449),7682,138,,,,,"Perlis, Malaysia"
Perlis,Malaysia,2022-06-14,6.4449,100.2048,POINT(100.2048 6.4449),17490,188,,,,,"Perlis, Malaysia"
Perlis,Malaysia,2022-05-04,6.4449,100.2048,POINT(100.2048 6.4449),17278,182,,,,,"Perlis, Malaysia"
Perlis,Malaysia,2021-09-24,6.4449,100.2048,POINT(100.2048 6.4449),3549,59,,,,,"Perlis, Malaysia"
Perlis,Malaysia,2022-04-26,6.4449,100.2048,POINT(100.2048 6.4449),17245,182,,,,,"Perlis, Malaysia"
Perlis,Malaysia,2022-01-12,6.4449,100.2048,POINT(100.2048 6.4449),7376,137,,,,,"Perlis, Malaysia"
Perlis,Malaysia,2022-09-27,6.4449,100.2048,POINT(100.2048 6.4449),18448,192,,,,,"Perlis, Malaysia"
Perlis,Malaysia,2021-12-17,6.4449,100.2048,POINT(100.2048 6.4449),6899,132,,,,,"Perlis, Malaysia"
Perlis,Malaysia,2022-05-19,6.4449,100.2048,POINT(100.2048 6.4449),17382,186,,,,,"Perlis, Malaysia"
Perlis,Malaysia,2022-05-20,6.4449,100.2048,POINT(100.2048 6.4449),17393,186,,,,,"Perlis, Malaysia"
Perlis,Malaysia,2023-01-25,6.4449,100.2048,POINT(100.2048 6.4449),18989,197,,,,,"Perlis, Malaysia"
Perlis,Malaysia,2022-10-23,6.4449,100.2048,POINT(100.2048 6.4449),18561,192,,,,,"Perlis, Malaysia"
Perlis,Malaysia,2022-08-19,6.4449,100.2048,POINT(100.2048 6.4449),18099,189,,,,,"Perlis, Malaysia"
Perlis,Malaysia,2022-08-04,6.4449,100.2048,POINT(100.2048 6.4449),17953,188,,,,,"Perlis, Malaysia"
Perlis,Malaysia,2022-12-27,6.4449,100.2048,POINT(100.2048 6.4449),18955,197,,,,,"Perlis, Malaysia"
Perlis,Malaysia,2021-10-29,6.4449,100.2048,POINT(100.2048 6.4449),5380,111,,,,,"Perlis, Malaysia"
Perlis,Malaysia,2022-01-27,6.4449,100.2048,POINT(100.2048 6.4449),7533,138,,,,,"Perlis, Malaysia"
Perlis,Malaysia,2022-09-12,6.4449,100.2048,POINT(100.2048 6.4449),18334,192,,,,,"Perlis, Malaysia"
Perlis,Malaysia,2023-01-10,6.4449,100.2048,POINT(100.2048 6.4449),18975,197,,,,,"Perlis, Malaysia"
Perlis,Malaysia,2021-12-02,6.4449,100.2048,POINT(100.2048 6.4449),6421,124,,,,,"Perlis, Malaysia"
Perlis,Malaysia,2022-05-30,6.4449,100.2048,POINT(100.2048 6.4449),17423,187,,,,,"Perlis, Malaysia"
Perlis,Malaysia,2022-02-27,6.4449,100.2048,POINT(100.2048 6.4449),11898,142,,,,,"Perlis, Malaysia"
Perlis,Malaysia,2022-08-30,6.4449,100.2048,POINT(100.2048 6.4449),18199,191,,,,,"Perlis, Malaysia"
Perlis,Malaysia,2022-05-17,6.4449,100.2048,POINT(100.2048 6.4449),17373,186,,,,,"Perlis, Malaysia"
Perlis,Malaysia,2022-11-07,6.4449,100.2048,POINT(100.2048 6.4449),18637,192,,,,,"Perlis, Malaysia"
Perlis,Malaysia,2022-06-10,6.4449,100.2048,POINT(100.2048 6.4449),17469,187,,,,,"Perlis, Malaysia"
Perlis,Malaysia,2022-07-27,6.4449,100.2048,POINT(100.2048 6.4449),17854,188,,,,,"Perlis, Malaysia"
Perlis,Malaysia,2021-09-22,6.4449,100.2048,POINT(100.2048 6.4449),3371,2542,56,0,,,"Perlis, Malaysia"
Perlis,Malaysia,2021-11-09,6.4449,100.2048,POINT(100.2048 6.4449),5730,118,,,,,"Perlis, Malaysia"
Perlis,Malaysia,2021-09-30,6.4449,100.2048,POINT(100.2048 6.4449),3892,70,,,,,"Perlis, Malaysia"
Perlis,Malaysia,2022-03-20,6.4449,100.2048,POINT(100.2048 6.4449),15910,169,,,,,"Perlis, Malaysia"
Perlis,Malaysia,2022-11-15,6.4449,100.2048,POINT(100.2048 6.4449),18687,193,,,,,"Perlis, Malaysia"
Perlis,Malaysia,2022-04-19,6.4449,100.2048,POINT(100.2048 6.4449),17176,182,,,,,"Perlis, Malaysia"
Perlis,Malaysia,2021-12-09,6.4449,100.2048,POINT(100.2048 6.4449),6684,128,,,,,"Perlis, Malaysia"
Perlis,Malaysia,2022-06-20,6.4449,100.2048,POINT(100.2048 6.4449),17519,188,,,,,"Perlis, Malaysia"
Perlis,Malaysia,2022-01-20,6.4449,100.2048,POINT(100.2048 6.4449),7444,138,,,,,"Perlis, Malaysia"
Perlis,Malaysia,2022-09-02,6.4449,100.2048,POINT(100.2048 6.4449),18234,192,,,,,"Perlis, Malaysia"
Perlis,Malaysia,2022-09-19,6.4449,100.2048,POINT(100.2048 6.4449),18389,192,,,,,"Perlis, Malaysia"
Perlis,Malaysia,2021-11-12,6.4449,100.2048,POINT(100.2048 6.4449),5874,119,,,,,"Perlis, Malaysia"
Perlis,Malaysia,2022-10-31,6.4449,100.2048,POINT(100.2048 6.4449),18607,192,,,,,"Perlis, Malaysia"
Perlis,Malaysia,2023-01-07,6.4449,100.2048,POINT(100.2048 6.4449),18970,197,,,,,"Perlis, Malaysia"
Perlis,Malaysia,2022-05-27,6.4449,100.2048,POINT(100.2048 6.4449),17411,186,,,,,"Perlis, Malaysia"
Perlis,Malaysia,2022-05-12,6.4449,100.2048,POINT(100.2048 6.4449),17348,184,,,,,"Perlis, Malaysia"
Perlis,Malaysia,2022-09-30,6.4449,100.2048,POINT(100.2048 6.4449),18459,192,,,,,"Perlis, Malaysia"
Perlis,Malaysia,2022-08-22,6.4449,100.2048,POINT(100.2048 6.4449),18127,189,,,,,"Perlis, Malaysia"
Perlis,Malaysia,2022-04-04,6.4449,100.2048,POINT(100.2048 6.4449),16844,176,,,,,"Perlis, Malaysia"
Perlis,Malaysia,2021-12-20,6.4449,100.2048,POINT(100.2048 6.4449),6968,133,,,,,"Perlis, Malaysia"
Perlis,Malaysia,2023-02-15,6.4449,100.2048,POINT(100.2048 6.4449),18998,198,,,,,"Perlis, Malaysia"
Perlis,Malaysia,2022-07-15,6.4449,100.2048,POINT(100.2048 6.4449),17723,188,,,,,"Perlis, Malaysia"
Perlis,Malaysia,2022-08-23,6.4449,100.2048,POINT(100.2048 6.4449),18140,189,,,,,"Perlis, Malaysia"
Perlis,Malaysia,2021-10-05,6.4449,100.2048,POINT(100.2048 6.4449),4180,80,,,,,"Perlis, Malaysia"
Perlis,Malaysia,2022-06-07,6.4449,100.2048,POINT(100.2048 6.4449),17454,187,,,,,"Perlis, Malaysia"
Perlis,Malaysia,2021-11-17,6.4449,100.2048,POINT(100.2048 6.4449),5971,120,,,,,"Perlis, Malaysia"
Perlis,Malaysia,2022-07-19,6.4449,100.2048,POINT(100.2048 6.4449),17785,188,,,,,"Perlis, Malaysia"
Perlis,Malaysia,2022-02-19,6.4449,100.2048,POINT(100.2048 6.4449),9900,139,,,,,"Perlis, Malaysia"
Perlis,Malaysia,2022-11-23,6.4449,100.2048,POINT(100.2048 6.4449),18745,193,,,,,"Perlis, Malaysia"
Perlis,Malaysia,2022-09-20,6.4449,100.2048,POINT(100.2048 6.4449),18396,192,,,,,"Perlis, Malaysia"
Perlis,Malaysia,2022-01-02,6.4449,100.2048,POINT(100.2048 6.4449),7204,136,,,,,"Perlis, Malaysia"
Perlis,Malaysia,2023-01-17,6.4449,100.2048,POINT(100.2048 6.4449),18982,197,,,,,"Perlis, Malaysia"
Perlis,Malaysia,2022-05-09,6.4449,100.2048,POINT(100.2048 6.4449),17321,182,,,,,"Perlis, Malaysia"
Perlis,Malaysia,2022-07-25,6.4449,100.2048,POINT(100.2048 6.4449),17834,188,,,,,"Perlis, Malaysia"
Perlis,Malaysia,2022-03-12,6.4449,100.2048,POINT(100.2048 6.4449),14811,163,,,,,"Perlis, Malaysia"
Perlis,Malaysia,2021-11-23,6.4449,100.2048,POINT(100.2048 6.4449),6083,122,,,,,"Perlis, Malaysia"
Perlis,Malaysia,2022-10-09,6.4449,100.2048,POINT(100.2048 6.4449),18498,192,,,,,"Perlis, Malaysia"
Perlis,Malaysia,2022-11-17,6.4449,100.2048,POINT(100.2048 6.4449),18711,193,,,,,"Perlis, Malaysia"
Perlis,Malaysia,2022-08-06,6.4449,100.2048,POINT(100.2048 6.4449),17977,188,,,,,"Perlis, Malaysia"
Perlis,Malaysia,2022-05-16,6.4449,100.2048,POINT(100.2048 6.4449),17368,185,,,,,"Perlis, Malaysia"
Perlis,Malaysia,2022-12-03,6.4449,100.2048,POINT(100.2048 6.4449),18830,194,,,,,"Perlis, Malaysia"
Perlis,Malaysia,2021-12-04,6.4449,100.2048,POINT(100.2048 6.4449),6514,127,,,,,"Perlis, Malaysia"
Perlis,Malaysia,2021-12-31,6.4449,100.2048,POINT(100.2048 6.4449),7169,136,,,,,"Perlis, Malaysia"
Perlis,Malaysia,2022-06-12,6.4449,100.2048,POINT(100.2048 6.4449),17481,187,,,,,"Perlis, Malaysia"
Perlis,Malaysia,2021-10-10,6.4449,100.2048,POINT(100.2048 6.4449),4630,88,,,,,"Perlis, Malaysia"
Perlis,Malaysia,2022-07-22,6.4449,100.2048,POINT(100.2048 6.4449),17813,188,,,,,"Perlis, Malaysia"
Perlis,Malaysia,2021-11-20,6.4449,100.2048,POINT(100.2048 6.4449),6027,122,,,,,"Perlis, Malaysia"
Perlis,Malaysia,2021-10-27,6.4449,100.2048,POINT(100.2048 6.4449),5257,109,,,,,"Perlis, Malaysia"
Perlis,Malaysia,2022-01-29,6.4449,100.2048,POINT(100.2048 6.4449),7579,138,,,,,"Perlis, Malaysia"
Perlis,Malaysia,2023-02-09,6.4449,100.2048,POINT(100.2048 6.4449),18996,198,,,,,"Perlis, Malaysia"
Perlis,Malaysia,2022-06-29,6.4449,100.2048,POINT(100.2048 6.4449),17586,188,,,,,"Perlis, Malaysia"
Perlis,Malaysia,2022-04-10,6.4449,100.2048,POINT(100.2048 6.4449),17042,180,,,,,"Perlis, Malaysia"
Perlis,Malaysia,2023-01-27,6.4449,100.2048,POINT(100.2048 6.4449),18989,198,,,,,"Perlis, Malaysia"
Perlis,Malaysia,2022-09-10,6.4449,100.2048,POINT(100.2048 6.4449),18306,192,,,,,"Perlis, Malaysia"
Perlis,Malaysia,2022-07-20,6.4449,100.2048,POINT(100.2048 6.4449),17793,188,,,,,"Perlis, Malaysia"
Perlis,Malaysia,2022-08-02,6.4449,100.2048,POINT(100.2048 6.4449),17908,188,,,,,"Perlis, Malaysia"
Perlis,Malaysia,2022-03-02,6.4449,100.2048,POINT(100.2048 6.4449),12604,144,,,,,"Perlis, Malaysia"
Perlis,Malaysia,2021-12-29,6.4449,100.2048,POINT(100.2048 6.4449),7147,135,,,,,"Perlis, Malaysia"
Perlis,Malaysia,2022-07-09,6.4449,100.2048,POINT(100.2048 6.4449),17682,188,,,,,"Perlis, Malaysia"
Perlis,Malaysia,2022-11-05,6.4449,100.2048,POINT(100.2048 6.4449),18629,192,,,,,"Perlis, Malaysia"
Perlis,Malaysia,2022-08-17,6.4449,100.2048,POINT(100.2048 6.4449),18090,189,,,,,"Perlis, Malaysia"
Perlis,Malaysia,2022-12-13,6.4449,100.2048,POINT(100.2048 6.4449),18900,195,,,,,"Perlis, Malaysia"
Perlis,Malaysia,2022-03-30,6.4449,100.2048,POINT(100.2048 6.4449),16673,174,,,,,"Perlis, Malaysia"
Perlis,Malaysia,2022-03-06,6.4449,100.2048,POINT(100.2048 6.4449),13581,153,,,,,"Perlis, Malaysia"
Perlis,Malaysia,2023-02-04,6.4449,100.2048,POINT(100.2048 6.4449),18996,198,,,,,"Perlis, Malaysia"
Perlis,Malaysia,2021-12-10,6.4449,100.2048,POINT(100.2048 6.4449),6719,128,,,,,"Perlis, Malaysia"
Perlis,Malaysia,2022-08-12,6.4449,100.2048,POINT(100.2048 6.4449),18035,189,,,,,"Perlis, Malaysia"
Perlis,Malaysia,2022-06-30,6.4449,100.2048,POINT(100.2048 6.4449),17596,188,,,,,"Perlis, Malaysia"
Perlis,Malaysia,2022-05-22,6.4449,100.2048,POINT(100.2048 6.4449),17401,186,,,,,"Perlis, Malaysia"
Perlis,Malaysia,2022-02-26,6.4449,100.2048,POINT(100.2048 6.4449),11577,142,,,,,"Perlis, Malaysia"
Perlis,Malaysia,2023-02-26,6.4449,100.2048,POINT(100.2048 6.4449),19010,198,,,,,"Perlis, Malaysia"
Perlis,Malaysia,2022-07-01,6.4449,100.2048,POINT(100.2048 6.4449),17601,188,,,,,"Perlis, Malaysia"
Perlis,Malaysia,2022-04-03,6.4449,100.2048,POINT(100.2048 6.4449),16824,176,,,,,"Perlis, Malaysia"
Perlis,Malaysia,2022-10-16,6.4449,100.2048,POINT(100.2048 6.4449),18518,192,,,,,"Perlis, Malaysia"
Perlis,Malaysia,2023-02-18,6.4449,100.2048,POINT(100.2048 6.4449),19001,198,,,,,"Perlis, Malaysia"
Perlis,Malaysia,2022-08-11,6.4449,100.2048,POINT(100.2048 6.4449),18022,188,,,,,"Perlis, Malaysia"
Perlis,Malaysia,2022-05-28,6.4449,100.2048,POINT(100.2048 6.4449),17416,186,,,,,"Perlis, Malaysia"
Perlis,Malaysia,2023-01-08,6.4449,100.2048,POINT(100.2048 6.4449),18973,197,,,,,"Perlis, Malaysia"
